tract,cbsa,cbsaname,cbsapop,cbsasamp1,cbsasamp2,cbsasamp3,nwhite,nblack,nhisp,nasian,povyes,povno,edlow,edhs,edsome,edba,owner,renter,twoparent,singparent,nokids,age0017,age1859,age60up,race_pop,pr_white,pr_black,pr_hisp,pr_asian,pov_pop,pr_pov,singpar_pop,pr_singpar,age_pop,pr_adult_nohs,hsplus
6075020900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1441,106,2187,528,720,4170,698,576,547,1791,226,1516,198,216,1460,502,3309,561,4262,0.338104176,0.024870953,0.513139371,0.1238855,4890,0.147239264,1874,0.115261473,3870,0.180361757,2914
6001408900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,69,1147,2029,145,1201,2062,573,684,579,144,268,692,177,215,632,1040,1972,402,3390,0.020353982,0.338348083,0.598525074,0.042772861,3263,0.368066197,1024,0.209960938,2374,0.241364785,1407
6081611900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,705,2186,5871,1398,1315,8557,1742,1080,1446,1221,1373,1153,849,436,1384,3175,6059,1091,10160,0.069389764,0.21515748,0.577854331,0.137598425,9872,0.133205024,2669,0.163357063,7150,0.243636364,3747
6001423700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2399,103,275,720,648,1757,55,44,229,1141,516,879,173,41,942,335,2597,701,3497,0.686016586,0.029453818,0.078638833,0.205890764,2405,0.269438669,1156,0.035467128,3298,0.016676774,1414
6075012700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2840,30,189,346,264,3058,79,235,362,2253,555,1543,205,0,1830,399,2547,546,3405,0.834067548,0.008810573,0.055506608,0.101615272,3322,0.079470199,2035,0,3093,0.025541545,2850
6001401200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1412,477,226,239,208,2324,87,236,402,1384,470,746,214,43,1100,330,1742,344,2354,0.599830076,0.202633815,0.096006797,0.101529312,2532,0.082148499,1357,0.031687546,2086,0.041706616,2022
6081610900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2254,177,3907,419,1443,5216,1078,1094,1154,988,712,1642,561,306,1442,1728,4516,688,6757,0.333579991,0.026195057,0.578215184,0.062009768,6659,0.216699204,2309,0.132524903,5204,0.207148347,3236
6081610800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1017,138,3177,311,713,3972,715,770,545,707,221,1369,488,355,791,1323,3002,396,4643,0.219039414,0.029722162,0.684255869,0.066982554,4685,0.152187834,1634,0.217258262,3398,0.210417893,2022
6075010300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2340,46,198,1180,821,3464,543,353,462,1977,534,1492,153,23,1798,314,2605,933,3764,0.621679065,0.012221041,0.052603613,0.313496281,4285,0.1915986,1974,0.011651469,3538,0.15347654,2792
6081603801,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,899,63,428,777,87,3250,87,503,945,1237,897,378,252,82,1510,289,1542,411,2167,0.414859252,0.02907245,0.197508076,0.358560222,3337,0.026071322,1844,0.044468547,1953,0.044546851,2685
6001438100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1503,681,3396,1886,347,7471,1193,1440,1043,1080,1579,546,710,277,1054,2076,4600,999,7466,0.201312617,0.091213501,0.454862041,0.25261184,7818,0.044384753,2041,0.135717785,5599,0.213073763,3563
6081613400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2739,18,157,118,130,3105,79,248,358,1649,994,176,295,32,915,697,1510,886,3032,0.903364116,0.005936675,0.051781003,0.038918206,3235,0.040185471,1242,0.025764895,2396,0.032971619,2255
6081608900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3859,131,745,1558,335,6049,163,397,1381,2743,1166,1859,632,75,2289,1258,3910,1388,6293,0.613221039,0.020816781,0.118385508,0.247576672,6384,0.052474937,2996,0.025033378,5298,0.030766327,4521
6013336102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1279,478,4936,734,1553,5744,1231,1618,789,838,499,1981,542,421,1643,2128,4989,478,7427,0.172209506,0.064359768,0.664602127,0.098828598,7297,0.212827189,2606,0.161550269,5467,0.225169197,3245
6013313101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1600,1588,2840,1103,621,6098,834,1161,1529,771,1172,1424,409,373,1893,1875,4042,1334,7131,0.224372458,0.222689665,0.398261113,0.154676763,6719,0.092424468,2675,0.139439252,5376,0.155133929,3461
6075025300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2329,138,1248,515,249,4568,467,784,636,1919,752,1015,209,224,1400,620,3171,571,4230,0.550591017,0.032624113,0.295035461,0.121749409,4817,0.051691924,1833,0.122204037,3742,0.124799572,3339
6001437102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,541,442,1350,1760,688,4131,719,930,1020,549,691,696,424,244,786,1000,2517,734,4093,0.132176887,0.10798925,0.329831419,0.430002443,4819,0.142768209,1454,0.16781293,3251,0.221162719,2499
6075012502,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,763,579,806,1582,1223,1834,994,662,544,473,4,2030,62,24,2117,266,2249,1306,3730,0.204557641,0.155227882,0.216085791,0.424128686,3057,0.400065424,2203,0.010894235,3555,0.279606188,1679
6001407500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,132,1514,1945,309,1115,2355,863,411,605,129,320,876,166,335,810,1214,2298,419,3900,0.033846154,0.388205128,0.498717949,0.079230769,3470,0.321325648,1311,0.25553013,2717,0.317629739,1145
6081606000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1734,135,2194,788,99,3903,429,750,1085,855,923,1218,344,86,1672,1062,3093,804,4851,0.357452072,0.027829314,0.452277881,0.162440734,4002,0.024737631,2102,0.040913416,3897,0.110084681,2690
6081610304,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2199,120,410,1144,305,3777,120,379,678,1927,1419,387,425,137,1336,782,2342,899,3873,0.567776917,0.030983734,0.10586109,0.29537826,4082,0.074718275,1898,0.072181243,3241,0.037025609,2984
6013337300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4148,147,565,1020,165,6029,142,564,1221,2356,1797,445,656,74,1542,1396,3217,1485,5880,0.705442177,0.025,0.096088435,0.173469388,6194,0.026638683,2272,0.032570423,4702,0.030199915,4141
6001405600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,653,784,410,1211,588,2400,557,433,456,877,350,1003,116,107,1125,596,2108,433,3058,0.21353826,0.256376717,0.134074559,0.396010464,2988,0.196787149,1348,0.079376855,2541,0.219205037,1766
6081611800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,79,976,2796,541,873,3835,980,738,648,198,559,307,377,306,344,1426,2530,477,4392,0.01798725,0.222222222,0.636612022,0.123178506,4708,0.185429057,1027,0.297955209,3007,0.325906219,1584
6001451401,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3626,189,1299,600,359,4979,198,562,1145,1715,1382,874,496,91,1533,1279,3622,949,5714,0.634581729,0.033076654,0.227336367,0.10500525,5338,0.067253653,2120,0.042924528,4571,0.043316561,3422
6075980300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,129,13,19,6,0,30,0,0,0,21,0,34,0,0,21,1,157,13,167,0.77245509,0.077844311,0.113772455,0.035928144,30,0,21,0,170,0,21
6075031201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,847,569,977,3707,631,4971,1351,974,610,1313,975,765,306,197,1107,1097,3850,1220,6100,0.138852459,0.093278689,0.160163934,0.607704918,5602,0.112638343,1610,0.122360248,5070,0.266469428,2897
6075017902,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,784,782,663,553,394,1639,65,322,545,486,0,656,65,146,441,555,2244,81,2782,0.281811646,0.281092739,0.238317757,0.198777858,2033,0.193802263,652,0.22392638,2325,0.027956989,1353
6075047802,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1375,86,216,1864,118,4433,584,151,812,1918,550,947,375,147,1108,534,2279,843,3541,0.388308387,0.024286925,0.060999718,0.52640497,4551,0.025928367,1630,0.090184049,3122,0.187059577,2881
6001409200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,54,1303,1559,207,340,2208,590,509,337,91,476,362,180,123,492,1038,1792,322,3123,0.017291066,0.417227025,0.499199488,0.066282421,2548,0.133437991,795,0.154716981,2114,0.279091769,937
6013990000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6075010700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,835,109,167,4442,1440,4185,2307,665,537,1010,154,2624,284,114,2413,588,2913,2091,5553,0.15036917,0.019629029,0.030073834,0.799927967,5625,0.256,2811,0.040554963,5004,0.461031175,2212
6013385100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1558,183,218,697,45,2322,72,217,428,1291,999,147,177,25,879,435,1362,968,2656,0.586596386,0.068900602,0.082078313,0.262424699,2367,0.019011407,1081,0.023126735,2330,0.030901288,1936
6001433000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1373,340,1086,929,236,3347,518,793,591,651,1102,310,317,79,876,845,2168,819,3728,0.368293991,0.091201717,0.291309013,0.249195279,3583,0.065866592,1272,0.062106918,2987,0.173418145,2035
6075031400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,643,1089,1718,3143,776,5314,562,1184,1296,1186,1159,632,405,206,1280,1237,4219,1220,6593,0.097527681,0.165175186,0.260579402,0.476717731,6090,0.127422003,1891,0.10893707,5439,0.103327818,3666
6013334200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5489,116,421,564,300,6431,175,532,1313,2860,2033,645,791,191,1735,1450,3159,2185,6590,0.83292868,0.017602428,0.063884674,0.085584219,6731,0.0445699,2717,0.070298123,5344,0.032747006,4705
6001405901,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,115,570,1564,1596,1270,2571,1142,287,467,230,277,787,356,196,524,1118,2338,454,3845,0.029908973,0.148244473,0.406762029,0.415084525,3841,0.330643062,1076,0.182156134,2792,0.409025788,984
6075060700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4073,413,754,3548,360,5672,248,460,732,3457,1506,2875,268,86,2706,719,7551,813,8788,0.463472918,0.046995904,0.085798817,0.403732362,6032,0.059681698,3060,0.028104575,8364,0.029650885,4649
6041990100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6001450601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2194,62,234,766,14,3084,56,244,509,1451,1072,191,325,42,802,726,1993,660,3256,0.673832924,0.019041769,0.071867322,0.235257985,3098,0.004519045,1169,0.035928144,2653,0.021108179,2204
6001406500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,503,1270,2608,1473,1044,4520,1122,1204,864,480,586,1268,323,385,1081,1551,3624,755,5854,0.085924154,0.216945678,0.445507345,0.251622822,5564,0.187634795,1789,0.215204025,4379,0.256222882,2548
6013345113,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2953,70,254,912,282,3921,9,195,518,1973,1333,136,628,138,700,1234,2384,719,4189,0.704941513,0.016710432,0.060634996,0.217713058,4203,0.067094932,1466,0.094133697,3103,0.002900419,2686
6075026402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,369,471,875,2352,345,3669,578,801,821,661,778,330,324,85,674,850,2494,774,4067,0.090730268,0.115810179,0.215146299,0.578313253,4014,0.085949178,1083,0.078485688,3268,0.176866585,2283
6001443104,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1142,81,293,3883,79,5107,191,549,680,1889,1125,585,926,76,585,1710,3103,745,5399,0.211520652,0.015002778,0.054269309,0.719207261,5186,0.01523332,1587,0.047889099,3848,0.049636175,3118
6001428500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1453,265,297,1005,481,2786,230,628,634,1043,478,953,248,126,1070,586,1893,704,3020,0.481125828,0.087748344,0.098344371,0.332781457,3267,0.147229875,1444,0.087257618,2597,0.088563727,2305
6001408800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,115,2385,2548,459,1942,3414,1439,894,545,99,439,1252,317,548,758,1860,3114,573,5507,0.020882513,0.433085164,0.462683857,0.083348466,5356,0.362584018,1623,0.337646334,3687,0.390290209,1538
6081600300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,773,153,831,2172,265,3767,192,701,800,1144,1037,244,317,106,883,799,2417,811,3929,0.196742174,0.038941206,0.2115042,0.55281242,4032,0.065724206,1306,0.081163859,3228,0.059479554,2645
6081601501,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,603,122,519,3725,167,4565,396,713,1320,1198,993,340,345,71,852,911,2970,1182,4969,0.121352385,0.024552224,0.104447575,0.749647816,4732,0.035291631,1268,0.055993691,4152,0.095375723,3231
6013302009,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1449,1506,1456,1017,775,4495,487,922,913,615,1157,459,549,321,505,1823,3355,463,5428,0.266949153,0.277450258,0.268238762,0.187361828,5270,0.147058824,1375,0.233454545,3818,0.127553693,2450
6001430800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3008,222,1011,1003,259,5248,260,934,1456,1069,1383,714,679,233,1213,1277,3102,1015,5244,0.573607933,0.042334096,0.192791762,0.191266209,5507,0.047031051,2125,0.109647059,4117,0.063152781,3459
6001407900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1062,710,354,489,253,2593,171,465,483,1149,800,305,270,60,772,524,1645,537,2615,0.406118547,0.271510516,0.135372849,0.186998088,2846,0.088896697,1102,0.054446461,2182,0.078368469,2097
6013351102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3228,22,99,238,127,3445,141,702,1050,1679,2486,254,0,0,2868,8,235,3392,3587,0.899916365,0.006133259,0.027599665,0.066350711,3572,0.035554311,2868,0,3627,0.038875103,3431
6081607702,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,874,68,1062,729,59,2758,389,587,649,379,606,174,264,31,519,660,1722,477,2733,0.319795097,0.024881083,0.388583974,0.266739846,2817,0.020944267,814,0.038083538,2199,0.17689859,1615
6075040100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2145,90,324,1430,670,3766,345,416,787,1945,512,1351,195,125,1662,486,2758,844,3989,0.537728754,0.022562046,0.081223364,0.358485836,4436,0.15103697,1982,0.063067608,3602,0.095780122,3148
6013302005,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3046,522,2579,258,467,6007,789,1294,1395,465,1333,898,733,132,1374,1884,3726,982,6405,0.475565964,0.081498829,0.402654176,0.04028103,6474,0.072134693,2239,0.058954891,4708,0.167587086,3154
6001400500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1778,1028,340,214,450,3056,103,366,771,1528,608,970,141,131,1356,450,2554,513,3360,0.529166667,0.305952381,0.101190476,0.063690476,3506,0.128351398,1628,0.08046683,3067,0.033583306,2665
6001404900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2228,541,399,832,163,4249,198,514,845,1888,1061,824,316,171,1465,765,2492,872,4000,0.557,0.13525,0.09975,0.208,4412,0.036944696,1952,0.087602459,3364,0.058858502,3247
6001451300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4404,150,1378,425,136,5940,377,843,1460,1455,1843,514,694,193,1401,1636,3985,939,6357,0.692779613,0.023596036,0.216768916,0.066855435,6076,0.022383147,2288,0.084353147,4924,0.076563769,3758
6081602900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2111,147,696,729,139,3715,201,679,942,940,828,765,334,113,1192,669,2535,642,3683,0.573174043,0.039913114,0.188976378,0.197936465,3854,0.036066424,1639,0.068944478,3177,0.063267233,2561
6013301000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2590,196,597,168,607,2682,461,816,967,233,1197,389,187,92,1120,639,2044,976,3551,0.729372008,0.05519572,0.168121656,0.047310617,3289,0.184554576,1399,0.065761258,3020,0.152649007,2016
6001430102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1531,87,234,339,76,2149,65,227,443,987,794,100,247,22,656,395,1170,720,2191,0.698767686,0.039707896,0.106800548,0.15472387,2225,0.034157303,925,0.023783784,1890,0.034391534,1657
6041119201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2494,110,366,201,385,2865,81,343,850,1491,594,1282,181,124,1577,412,1639,1237,3171,0.786502681,0.034689372,0.115421003,0.063386944,3250,0.118461538,1882,0.065887354,2876,0.028164117,2684
6013335000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2005,102,899,257,239,3454,348,540,907,645,837,381,368,83,816,730,2044,584,3263,0.614465216,0.031259577,0.275513331,0.078761876,3693,0.064717032,1267,0.065509077,2628,0.132420091,2092
6081605600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3614,17,217,1521,86,5300,112,236,785,2600,1795,114,642,106,1115,1466,2487,1603,5369,0.673123487,0.003166325,0.04041721,0.283292978,5386,0.015967323,1863,0.056897477,4090,0.027383863,3621
6041107000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4984,101,444,429,272,6050,79,509,1044,2743,2012,352,777,225,1504,1467,3044,1631,5958,0.836522323,0.016951997,0.074521652,0.072004028,6322,0.043024359,2506,0.089784517,4675,0.016898396,4296
6041127000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4023,52,201,169,85,3970,53,203,565,2284,1302,687,392,121,1375,1073,2365,1141,4445,0.905061867,0.011698538,0.045219348,0.038020247,4055,0.020961776,1888,0.064088983,3506,0.015116942,3052
6013331000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4047,260,1659,842,326,6682,312,1296,1740,1451,1590,1051,715,199,1748,1426,4333,1254,6808,0.594447709,0.038190364,0.243683901,0.123678026,7008,0.046518265,2662,0.074755823,5587,0.055843923,4487
6001421200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2840,95,191,301,63,3384,48,74,272,2169,1320,144,367,22,944,653,1611,1299,3427,0.82871316,0.027721039,0.055733878,0.087831923,3447,0.018276762,1333,0.016504126,2910,0.016494845,2515
6013346201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,6129,45,357,443,119,7351,136,699,1304,3109,2316,281,899,106,1577,1816,3473,1892,6974,0.878835675,0.006452538,0.051190135,0.063521652,7470,0.015930388,2582,0.041053447,5365,0.025349487,5112
6001427900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2548,301,560,1006,155,4576,391,539,1113,1716,755,1335,236,172,1751,823,2889,855,4415,0.577123443,0.06817667,0.126840317,0.22785957,4731,0.032762629,2159,0.079666512,3744,0.104433761,3368
6001408000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1383,389,257,537,0,2260,46,108,198,1390,844,152,200,23,741,437,1558,676,2566,0.538971161,0.151597818,0.100155885,0.209275136,2260,0,964,0.023858921,2234,0.020590868,1696
6001443301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1209,76,275,2396,104,4065,171,297,547,1758,1062,145,584,48,630,1100,2373,601,3956,0.305611729,0.019211325,0.069514661,0.605662285,4169,0.02494603,1262,0.038034865,2974,0.057498319,2602
6013345105,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4805,87,548,581,195,5954,81,427,1048,2484,1798,451,765,284,1056,1702,3345,1176,6021,0.798040193,0.014449427,0.091014782,0.096495599,6149,0.031712474,2105,0.134916865,4521,0.01791639,3959
6001402400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,297,1429,220,335,593,1484,327,237,670,326,201,827,57,143,800,482,1359,510,2281,0.13020605,0.626479614,0.096448926,0.14686541,2077,0.285507944,1000,0.143,1869,0.174959872,1233
6001409400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,98,1048,2891,257,977,3479,1216,495,432,217,453,641,388,249,421,1394,2545,367,4294,0.022822543,0.244061481,0.673265021,0.059850955,4456,0.219254937,1058,0.235349716,2912,0.417582418,1144
6081609601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2144,41,209,439,84,2913,89,112,671,1300,890,320,299,80,816,642,1627,675,2833,0.756794917,0.014472291,0.073773385,0.154959407,2997,0.028028028,1195,0.066945607,2302,0.038662033,2083
6001423000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2653,400,447,716,738,3804,231,185,523,2326,828,1243,281,130,1586,583,3015,798,4216,0.62926945,0.09487666,0.106024668,0.169829222,4542,0.162483487,1997,0.065097646,3813,0.060582219,3034
6075022801,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1987,198,2143,628,690,3853,622,558,479,1588,694,1156,235,75,1335,794,3809,475,4956,0.400928168,0.039951574,0.432405165,0.126715093,4543,0.151882016,1645,0.045592705,4284,0.14519141,2625
6081609602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1224,22,134,206,57,1600,16,152,286,802,577,84,147,15,503,376,876,415,1586,0.771752837,0.013871375,0.084489281,0.129886507,1657,0.034399517,665,0.022556391,1291,0.012393493,1240
6001450701,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5484,107,536,1660,352,7368,57,510,880,3321,2302,303,1140,138,1138,2405,4519,1151,7787,0.704250674,0.01374085,0.06883267,0.213175806,7720,0.045595855,2416,0.057119205,5670,0.01005291,4711
6081600200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,214,282,1263,2337,761,3620,912,574,660,674,695,394,278,188,585,979,2449,726,4096,0.052246094,0.068847656,0.308349609,0.570556641,4381,0.173704634,1051,0.17887726,3175,0.287244094,1908
6075032901,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1454,54,250,3147,206,5430,547,528,1023,1908,1166,534,562,160,1052,812,2971,1238,4905,0.296432212,0.011009174,0.0509684,0.641590214,5636,0.036550745,1774,0.090191657,4209,0.12995961,3459
6001420500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1203,125,259,634,197,1973,108,107,308,965,452,480,215,97,562,545,1371,392,2221,0.541647906,0.056280955,0.116614138,0.285457001,2170,0.09078341,874,0.110983982,1763,0.061259217,1380
6081601000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1251,408,1171,3901,403,6305,505,766,1971,1467,1576,417,519,337,1184,1363,4194,1356,6731,0.185856485,0.060615065,0.173971178,0.579557272,6708,0.060077519,2040,0.165196078,5550,0.090990991,4204
6001436402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1363,369,436,355,271,2542,173,299,802,989,904,90,212,8,803,440,1438,740,2523,0.540229885,0.146254459,0.172810147,0.140705509,2813,0.096338429,1023,0.007820137,2178,0.07943067,2090
6013373000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,218,483,3362,294,530,3517,913,613,545,215,602,502,480,223,459,1372,2510,494,4357,0.050034427,0.110856094,0.771631857,0.067477622,4047,0.130961206,1162,0.191910499,3004,0.303928096,1373
6081607600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1708,65,861,615,270,3329,307,399,598,1144,783,454,368,70,859,755,1936,651,3249,0.525700215,0.020006156,0.265004617,0.189289012,3599,0.075020839,1297,0.053970702,2587,0.118670274,2141
6013356002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1927,836,761,1699,175,5297,211,659,1462,1558,1654,300,526,190,1292,1093,3157,1125,5223,0.368945051,0.160061267,0.145701704,0.325291978,5472,0.031980994,2008,0.094621514,4282,0.049276039,3679
6001420600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2282,120,251,483,165,2964,114,155,443,1463,965,318,368,100,805,825,1736,722,3136,0.727678571,0.038265306,0.080038265,0.154017857,3129,0.052732502,1273,0.078554595,2458,0.04637917,2061
6075017102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2613,159,243,322,422,3605,10,165,527,2684,592,1095,146,105,1486,429,2625,397,3337,0.783038657,0.047647588,0.072819898,0.096493857,4027,0.10479265,1737,0.06044905,3022,0.003309067,3376
6001406100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,714,496,2529,559,695,2664,877,444,373,442,462,1000,237,142,966,1097,2823,461,4298,0.166123779,0.115402513,0.588413215,0.130060493,3359,0.206906818,1345,0.105576208,3284,0.267052375,1259
6013351103,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1680,10,22,122,29,1917,54,321,458,1113,1237,61,0,0,1343,0,102,1744,1834,0.916030534,0.005452563,0.011995638,0.066521265,1946,0.014902364,1343,0,1846,0.029252438,1892
6001438203,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,741,281,980,1760,99,3741,473,856,586,742,937,263,272,104,859,745,2296,879,3762,0.196969697,0.074694312,0.260499734,0.467836257,3840,0.02578125,1235,0.084210526,3175,0.148976378,2184
6081603400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3590,96,893,654,202,4955,140,696,1479,1490,1631,462,489,104,1541,1126,2933,1424,5233,0.686030957,0.018345118,0.170647812,0.124976113,5157,0.03917006,2134,0.04873477,4357,0.032132201,3665
6075015802,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1913,401,301,265,411,2347,120,141,651,1376,267,1224,116,40,1316,191,2415,359,2880,0.664236111,0.139236111,0.104513889,0.092013889,2758,0.14902103,1472,0.027173913,2774,0.043258832,2168
6081608600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1985,177,765,1258,313,3925,303,715,697,1470,711,1085,377,167,1214,967,2822,570,4185,0.474313023,0.042293907,0.182795699,0.300597372,4238,0.073855592,1758,0.094994312,3392,0.08932783,2882
6075026401,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,168,431,796,2611,480,3625,942,977,666,257,664,352,285,175,558,844,2373,827,4006,0.041937094,0.107588617,0.198701947,0.651772341,4105,0.116930572,1018,0.171905697,3200,0.294375,1900
6001442400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1943,242,1798,2104,267,6151,811,1302,1153,1204,1282,630,538,212,1083,1476,3908,869,6087,0.319204863,0.039756859,0.295383604,0.345654674,6418,0.041601745,1833,0.115657392,4777,0.169771823,3659
